booking_id,booking_date,check_in_date,channel_id,rate_code_id,rooms_sold,gross_room_revenue,status,is_commissionable,default_commission_rate,commission_cost,net_room_revenue,OCC,Day Name,true_gross_room_revenue,true_commission_cost,true_net_room_revenue,ADR,net_ADR,net_RevPAR
BK_03155,26/10/2025,23/1/2026,CH_OTA_BKG,PROMO,3,430.32,Confirmed,TRUE,0.18,77.4576,352.8624,0.03,Friday,430.32,77.4576,352.8624,143.44,117.6208,3.528624
BK_03156,25/8/2026,13/11/2026,CH_DIRECT,CORP,1,331.23,Checked-Out,TRUE,0,0,331.23,0.01,Friday,331.23,0,331.23,331.23,331.23,3.3123
BK_03158,2/2/2026,7/3/2026,CH_OTA_EXP,PROMO,3,812.55,Confirmed,TRUE,0.15,121.8825,690.6675,0.03,Saturday,812.55,121.8825,690.6675,270.85,230.2225,6.906675
BK_03159,22/1/2025,10/3/2025,CH_DIRECT,PROMO,1,127.45,Confirmed,TRUE,0,0,127.45,0.01,Monday,127.45,0,127.45,127.45,127.45,1.2745
BK_03163,5/6/2026,21/8/2026,CH_DIRECT,RACK,2,550.28,Confirmed,TRUE,0,0,550.28,0.02,Friday,550.28,0,550.28,275.14,275.14,5.5028
BK_03165,14/7/2025,10/10/2025,CH_WHOLE,NET,2,684.09,Confirmed,FALSE,0,0,684.09,0.02,Friday,684.09,0,684.09,342.045,342.045,6.8409
BK_03167,27/8/2025,1/10/2025,CH_OTA_EXP,NET,2,558.3,Confirmed,FALSE,0.15,0,558.3,0.02,Wednesday,656.8235294,98.52352941,558.3,328.4117647,279.15,5.583
BK_03169,24/12/2025,4/3/2026,CH_OTA_BKG,PROMO,3,408.61,Checked-Out,TRUE,0.18,73.5498,335.0602,0.03,Wednesday,408.61,73.5498,335.0602,136.2033333,111.6867333,3.350602
BK_03170,13/1/2026,28/3/2026,CH_OTA_EXP,PROMO,3,600.16,Confirmed,TRUE,0.15,90.024,510.136,0.03,Saturday,600.16,90.024,510.136,200.0533333,170.0453333,5.10136
BK_03172,12/11/2026,10/2/2027,CH_WHOLE,PROMO,2,365.27,Checked-Out,TRUE,0,0,365.27,0.02,Wednesday,365.27,0,365.27,182.635,182.635,3.6527
BK_03173,7/6/2025,29/8/2025,CH_WHOLE,PROMO,3,1150.63,Checked-Out,TRUE,0,0,1150.63,0.03,Friday,1150.63,0,1150.63,383.5433333,383.5433333,11.5063
BK_03175,1/10/2026,6/12/2026,CH_OTA_BKG,CORP,1,161.7,Checked-Out,TRUE,0.18,29.106,132.594,0.01,Sunday,161.7,29.106,132.594,161.7,132.594,1.32594
BK_03176,20/4/2025,19/5/2025,CH_OTA_BKG,RACK,2,642.07,Confirmed,TRUE,0.18,115.5726,526.4974,0.02,Monday,642.07,115.5726,526.4974,321.035,263.2487,5.264974
BK_03177,23/12/2026,13/1/2027,CH_OTA_BKG,RACK,1,437.21,Confirmed,TRUE,0.18,78.6978,358.5122,0.01,Wednesday,437.21,78.6978,358.5122,437.21,358.5122,3.585122
BK_03178,27/6/2025,7/7/2025,CH_DIRECT,CORP,3,1075.06,Confirmed,TRUE,0,0,1075.06,0.03,Monday,1075.06,0,1075.06,358.3533333,358.3533333,10.7506
BK_03181,26/9/2025,7/12/2025,CH_OTA_BKG,NET,2,990.61,Confirmed,FALSE,0.18,0,990.61,0.02,Sunday,1208.060976,217.4509756,990.61,604.0304878,495.305,9.9061
BK_03182,21/11/2026,22/11/2026,CH_OTA_BKG,NET,1,319.41,Checked-Out,FALSE,0.18,0,319.41,0.01,Sunday,389.5243902,70.11439024,319.41,389.5243902,319.41,3.1941
BK_03183,25/5/2026,21/7/2026,CH_WHOLE,PROMO,2,597.46,Checked-Out,TRUE,0,0,597.46,0.02,Tuesday,597.46,0,597.46,298.73,298.73,5.9746
BK_03184,2/2/2026,25/4/2026,CH_WHOLE,CORP,2,789.1,Checked-Out,TRUE,0,0,789.1,0.02,Saturday,789.1,0,789.1,394.55,394.55,7.891
BK_03185,2/5/2025,18/7/2025,CH_WHOLE,PROMO,1,204.4,Confirmed,TRUE,0,0,204.4,0.01,Friday,204.4,0,204.4,204.4,204.4,2.044
BK_03186,25/4/2025,13/7/2025,CH_OTA_EXP,NET,1,155.2,Confirmed,FALSE,0.15,0,155.2,0.01,Sunday,182.5882353,27.38823529,155.2,182.5882353,155.2,1.552
BK_03187,7/7/2025,10/7/2025,CH_DIRECT,RACK,1,199.42,Checked-Out,TRUE,0,0,199.42,0.01,Thursday,199.42,0,199.42,199.42,199.42,1.9942
BK_03188,17/9/2025,25/11/2025,CH_OTA_EXP,RACK,2,775.5,Checked-Out,TRUE,0.15,116.325,659.175,0.02,Tuesday,775.5,116.325,659.175,387.75,329.5875,6.59175
BK_03190,7/6/2025,30/7/2025,CH_DIRECT,RACK,3,442.71,Checked-Out,TRUE,0,0,442.71,0.03,Wednesday,442.71,0,442.71,147.57,147.57,4.4271
BK_03192,24/2/2026,27/2/2026,CH_OTA_EXP,RACK,1,82.26,Confirmed,TRUE,0.15,12.339,69.921,0.01,Friday,82.26,12.339,69.921,82.26,69.921,0.69921
BK_03193,15/6/2025,24/8/2025,CH_DIRECT,PROMO,3,739,Confirmed,TRUE,0,0,739,0.03,Sunday,739,0,739,246.3333333,246.3333333,7.39
BK_03194,4/1/2025,15/2/2025,CH_OTA_BKG,CORP,1,193.46,Checked-Out,TRUE,0.18,34.8228,158.6372,0.01,Saturday,193.46,34.8228,158.6372,193.46,158.6372,1.586372
BK_03196,23/9/2026,15/10/2026,CH_OTA_BKG,RACK,2,494.41,Checked-Out,TRUE,0.18,88.9938,405.4162,0.02,Thursday,494.41,88.9938,405.4162,247.205,202.7081,4.054162
BK_03197,19/3/2026,9/4/2026,CH_WHOLE,NET,1,440.27,Confirmed,FALSE,0,0,440.27,0.01,Thursday,440.27,0,440.27,440.27,440.27,4.4027
BK_03201,22/4/2025,23/4/2025,CH_OTA_BKG,PROMO,1,358.81,Confirmed,TRUE,0.18,64.5858,294.2242,0.01,Wednesday,358.81,64.5858,294.2242,358.81,294.2242,2.942242
BK_03202,25/7/2025,23/8/2025,CH_OTA_EXP,RACK,3,921.11,Checked-Out,TRUE,0.15,138.1665,782.9435,0.03,Saturday,921.11,138.1665,782.9435,307.0366667,260.9811667,7.829435
BK_03203,18/8/2025,2/10/2025,CH_OTA_EXP,NET,3,996.11,Confirmed,FALSE,0.15,0,996.11,0.03,Thursday,1171.894118,175.7841176,996.11,390.6313725,332.0366667,9.9611
BK_03205,20/5/2026,9/7/2026,CH_OTA_BKG,RACK,2,794.63,Checked-Out,TRUE,0.18,143.0334,651.5966,0.02,Thursday,794.63,143.0334,651.5966,397.315,325.7983,6.515966
BK_03206,15/1/2026,31/3/2026,CH_OTA_EXP,RACK,3,1372.56,Checked-Out,TRUE,0.15,205.884,1166.676,0.03,Tuesday,1372.56,205.884,1166.676,457.52,388.892,11.66676
BK_03208,14/9/2026,10/11/2026,CH_WHOLE,RACK,2,931.31,Checked-Out,TRUE,0,0,931.31,0.02,Tuesday,931.31,0,931.31,465.655,465.655,9.3131
BK_03210,8/11/2026,11/1/2027,CH_OTA_EXP,RACK,3,1275.6,Confirmed,TRUE,0.15,191.34,1084.26,0.03,Monday,1275.6,191.34,1084.26,425.2,361.42,10.8426
BK_03212,1/7/2026,20/8/2026,CH_OTA_EXP,CORP,3,1285.09,Confirmed,TRUE,0.15,192.7635,1092.3265,0.03,Thursday,1285.09,192.7635,1092.3265,428.3633333,364.1088333,10.923265
BK_03213,28/11/2025,25/1/2026,CH_OTA_EXP,CORP,3,879.11,Checked-Out,TRUE,0.15,131.8665,747.2435,0.03,Sunday,879.11,131.8665,747.2435,293.0366667,249.0811667,7.472435
BK_03215,6/10/2026,27/12/2026,CH_OTA_BKG,NET,3,615.31,Confirmed,FALSE,0.18,0,615.31,0.03,Sunday,750.3780488,135.0680488,615.31,250.1260163,205.1033333,6.1531
BK_03216,17/8/2026,3/11/2026,CH_OTA_BKG,NET,2,687.02,Confirmed,FALSE,0.18,0,687.02,0.02,Tuesday,837.8292683,150.8092683,687.02,418.9146341,343.51,6.8702
BK_03217,25/9/2026,17/11/2026,CH_WHOLE,CORP,1,401.08,Checked-Out,TRUE,0,0,401.08,0.01,Tuesday,401.08,0,401.08,401.08,401.08,4.0108
BK_03218,26/9/2026,16/11/2026,CH_WHOLE,RACK,3,244.85,Checked-Out,TRUE,0,0,244.85,0.03,Monday,244.85,0,244.85,81.61666667,81.61666667,2.4485
BK_03219,14/4/2026,24/5/2026,CH_WHOLE,CORP,3,683.45,Checked-Out,TRUE,0,0,683.45,0.03,Sunday,683.45,0,683.45,227.8166667,227.8166667,6.8345
BK_03220,8/8/2026,14/9/2026,CH_WHOLE,CORP,1,480.52,Confirmed,TRUE,0,0,480.52,0.01,Monday,480.52,0,480.52,480.52,480.52,4.8052
BK_03222,15/4/2026,21/6/2026,CH_DIRECT,PROMO,2,775.78,Checked-Out,TRUE,0,0,775.78,0.02,Sunday,775.78,0,775.78,387.89,387.89,7.7578
BK_03225,11/1/2025,22/2/2025,CH_OTA_EXP,RACK,1,148.89,Confirmed,TRUE,0.15,22.3335,126.5565,0.01,Saturday,148.89,22.3335,126.5565,148.89,126.5565,1.265565
BK_03226,15/4/2026,21/4/2026,CH_WHOLE,NET,2,624.42,Confirmed,FALSE,0,0,624.42,0.02,Tuesday,624.42,0,624.42,312.21,312.21,6.2442
BK_03228,17/6/2026,1/7/2026,CH_OTA_EXP,RACK,3,1345.35,Checked-Out,TRUE,0.15,201.8025,1143.5475,0.03,Wednesday,1345.35,201.8025,1143.5475,448.45,381.1825,11.435475
BK_03229,23/7/2026,17/8/2026,CH_OTA_BKG,CORP,2,416.3,Checked-Out,TRUE,0.18,74.934,341.366,0.02,Monday,416.3,74.934,341.366,208.15,170.683,3.41366
BK_03230,19/7/2026,19/8/2026,CH_WHOLE,CORP,3,1493.5,Checked-Out,TRUE,0,0,1493.5,0.03,Wednesday,1493.5,0,1493.5,497.8333333,497.8333333,14.935
BK_03233,4/2/2026,2/5/2026,CH_WHOLE,RACK,3,1359.64,Checked-Out,TRUE,0,0,1359.64,0.03,Saturday,1359.64,0,1359.64,453.2133333,453.2133333,13.5964
BK_03234,31/12/2025,24/3/2026,CH_OTA_EXP,RACK,2,485.42,Confirmed,TRUE,0.15,72.813,412.607,0.02,Tuesday,485.42,72.813,412.607,242.71,206.3035,4.12607
BK_03236,19/3/2026,16/5/2026,CH_OTA_BKG,NET,3,1389.46,Checked-Out,FALSE,0.18,0,1389.46,0.03,Saturday,1694.463415,305.0034146,1389.46,564.8211382,463.1533333,13.8946
BK_03237,2/5/2025,9/7/2025,CH_WHOLE,PROMO,2,897.68,Confirmed,TRUE,0,0,897.68,0.02,Wednesday,897.68,0,897.68,448.84,448.84,8.9768
BK_03238,1/2/2025,16/2/2025,CH_OTA_EXP,NET,2,906.39,Confirmed,FALSE,0.15,0,906.39,0.02,Sunday,1066.341176,159.9511765,906.39,533.1705882,453.195,9.0639
BK_03241,9/3/2026,20/5/2026,CH_WHOLE,CORP,1,206.37,Confirmed,TRUE,0,0,206.37,0.01,Wednesday,206.37,0,206.37,206.37,206.37,2.0637
BK_03242,22/1/2026,10/2/2026,CH_OTA_EXP,RACK,2,924.54,Checked-Out,TRUE,0.15,138.681,785.859,0.02,Tuesday,924.54,138.681,785.859,462.27,392.9295,7.85859
BK_03243,4/9/2026,30/10/2026,CH_WHOLE,PROMO,2,943.25,Confirmed,TRUE,0,0,943.25,0.02,Friday,943.25,0,943.25,471.625,471.625,9.4325
BK_03244,8/7/2025,1/8/2025,CH_OTA_BKG,RACK,2,358.17,Checked-Out,TRUE,0.18,64.4706,293.6994,0.02,Friday,358.17,64.4706,293.6994,179.085,146.8497,2.936994
BK_03247,4/9/2026,3/10/2026,CH_WHOLE,CORP,1,120.48,Confirmed,TRUE,0,0,120.48,0.01,Saturday,120.48,0,120.48,120.48,120.48,1.2048
BK_03248,2/7/2026,31/7/2026,CH_DIRECT,RACK,2,857.57,Confirmed,TRUE,0,0,857.57,0.02,Friday,857.57,0,857.57,428.785,428.785,8.5757
BK_03249,22/10/2025,4/12/2025,CH_DIRECT,PROMO,1,149.81,Checked-Out,TRUE,0,0,149.81,0.01,Thursday,149.81,0,149.81,149.81,149.81,1.4981
BK_03250,27/2/2025,28/2/2025,CH_OTA_EXP,NET,1,356.53,Confirmed,FALSE,0.15,0,356.53,0.01,Friday,419.4470588,62.91705882,356.53,419.4470588,356.53,3.5653
BK_03253,31/12/2026,28/3/2027,CH_DIRECT,CORP,1,156,Checked-Out,TRUE,0,0,156,0.01,Sunday,156,0,156,156,156,1.56
BK_03254,9/11/2025,1/12/2025,CH_DIRECT,PROMO,3,1322.61,Confirmed,TRUE,0,0,1322.61,0.03,Monday,1322.61,0,1322.61,440.87,440.87,13.2261
BK_03256,10/3/2025,18/3/2025,CH_DIRECT,RACK,3,1313.12,Confirmed,TRUE,0,0,1313.12,0.03,Tuesday,1313.12,0,1313.12,437.7066667,437.7066667,13.1312
BK_03259,25/3/2026,1/6/2026,CH_DIRECT,RACK,2,260.03,Checked-Out,TRUE,0,0,260.03,0.02,Monday,260.03,0,260.03,130.015,130.015,2.6003
BK_03260,4/11/2025,2/2/2026,CH_WHOLE,PROMO,2,403.08,Checked-Out,TRUE,0,0,403.08,0.02,Monday,403.08,0,403.08,201.54,201.54,4.0308
BK_03261,28/7/2025,2/8/2025,CH_DIRECT,PROMO,2,588.86,Confirmed,TRUE,0,0,588.86,0.02,Saturday,588.86,0,588.86,294.43,294.43,5.8886
BK_03262,16/8/2025,10/9/2025,CH_OTA_BKG,PROMO,2,229.84,Confirmed,TRUE,0.18,41.3712,188.4688,0.02,Wednesday,229.84,41.3712,188.4688,114.92,94.2344,1.884688
BK_03263,6/12/2026,1/1/2027,CH_OTA_EXP,PROMO,2,946.52,Checked-Out,TRUE,0.15,141.978,804.542,0.02,Friday,946.52,141.978,804.542,473.26,402.271,8.04542
BK_03266,8/7/2025,18/8/2025,CH_OTA_BKG,CORP,1,131.34,Checked-Out,TRUE,0.18,23.6412,107.6988,0.01,Monday,131.34,23.6412,107.6988,131.34,107.6988,1.076988
BK_03272,21/1/2026,12/4/2026,CH_WHOLE,CORP,2,204.23,Checked-Out,TRUE,0,0,204.23,0.02,Sunday,204.23,0,204.23,102.115,102.115,2.0423
BK_03273,12/8/2026,26/10/2026,CH_OTA_BKG,RACK,1,100.25,Checked-Out,TRUE,0.18,18.045,82.205,0.01,Monday,100.25,18.045,82.205,100.25,82.205,0.82205
BK_03274,22/7/2026,4/9/2026,CH_WHOLE,PROMO,3,261.37,Confirmed,TRUE,0,0,261.37,0.03,Friday,261.37,0,261.37,87.12333333,87.12333333,2.6137
BK_03275,2/12/2026,15/1/2027,CH_OTA_EXP,RACK,3,347.08,Checked-Out,TRUE,0.15,52.062,295.018,0.03,Friday,347.08,52.062,295.018,115.6933333,98.33933333,2.95018
BK_03277,11/10/2025,16/12/2025,CH_DIRECT,NET,3,707.1,Confirmed,FALSE,0,0,707.1,0.03,Tuesday,707.1,0,707.1,235.7,235.7,7.071
BK_03280,21/8/2026,20/10/2026,CH_OTA_BKG,PROMO,2,604.21,Confirmed,TRUE,0.18,108.7578,495.4522,0.02,Tuesday,604.21,108.7578,495.4522,302.105,247.7261,4.954522
BK_03283,31/7/2025,24/9/2025,CH_WHOLE,PROMO,3,1493.59,Checked-Out,TRUE,0,0,1493.59,0.03,Wednesday,1493.59,0,1493.59,497.8633333,497.8633333,14.9359
BK_03284,18/4/2025,29/4/2025,CH_OTA_EXP,PROMO,3,277.4,Checked-Out,TRUE,0.15,41.61,235.79,0.03,Tuesday,277.4,41.61,235.79,92.46666667,78.59666667,2.3579
BK_03285,30/5/2026,13/7/2026,CH_WHOLE,RACK,1,322.81,Checked-Out,TRUE,0,0,322.81,0.01,Monday,322.81,0,322.81,322.81,322.81,3.2281
BK_03286,19/5/2026,27/7/2026,CH_OTA_BKG,CORP,2,644.21,Confirmed,TRUE,0.18,115.9578,528.2522,0.02,Monday,644.21,115.9578,528.2522,322.105,264.1261,5.282522
BK_03287,25/9/2026,19/12/2026,CH_OTA_EXP,RACK,2,553.13,Confirmed,TRUE,0.15,82.9695,470.1605,0.02,Saturday,553.13,82.9695,470.1605,276.565,235.08025,4.701605
BK_03288,15/1/2026,25/2/2026,CH_OTA_EXP,NET,2,651.57,Confirmed,FALSE,0.15,0,651.57,0.02,Wednesday,766.5529412,114.9829412,651.57,383.2764706,325.785,6.5157
BK_03289,18/1/2026,30/1/2026,CH_DIRECT,RACK,3,825.5,Checked-Out,TRUE,0,0,825.5,0.03,Friday,825.5,0,825.5,275.1666667,275.1666667,8.255
BK_03290,13/1/2025,9/4/2025,CH_DIRECT,PROMO,1,362.8,Confirmed,TRUE,0,0,362.8,0.01,Wednesday,362.8,0,362.8,362.8,362.8,3.628
BK_03291,5/5/2025,21/5/2025,CH_OTA_EXP,RACK,1,184.42,Checked-Out,TRUE,0.15,27.663,156.757,0.01,Wednesday,184.42,27.663,156.757,184.42,156.757,1.56757
BK_03293,24/12/2025,9/1/2026,CH_OTA_EXP,NET,1,321.07,Checked-Out,FALSE,0.15,0,321.07,0.01,Friday,377.7294118,56.65941176,321.07,377.7294118,321.07,3.2107
BK_03294,28/6/2026,9/8/2026,CH_OTA_BKG,RACK,1,199.03,Confirmed,TRUE,0.18,35.8254,163.2046,0.01,Sunday,199.03,35.8254,163.2046,199.03,163.2046,1.632046
BK_03296,15/12/2026,21/2/2027,CH_WHOLE,PROMO,2,796.32,Confirmed,TRUE,0,0,796.32,0.02,Sunday,796.32,0,796.32,398.16,398.16,7.9632
BK_03298,5/8/2026,6/9/2026,CH_OTA_EXP,CORP,1,415.36,Confirmed,TRUE,0.15,62.304,353.056,0.01,Sunday,415.36,62.304,353.056,415.36,353.056,3.53056
BK_03299,23/12/2026,24/12/2026,CH_DIRECT,CORP,2,235.89,Checked-Out,TRUE,0,0,235.89,0.02,Thursday,235.89,0,235.89,117.945,117.945,2.3589
BK_03301,20/1/2026,20/2/2026,CH_WHOLE,PROMO,2,451.24,Confirmed,TRUE,0,0,451.24,0.02,Friday,451.24,0,451.24,225.62,225.62,4.5124
BK_03302,14/4/2025,2/6/2025,CH_DIRECT,PROMO,2,963.48,Checked-Out,TRUE,0,0,963.48,0.02,Monday,963.48,0,963.48,481.74,481.74,9.6348
BK_03304,29/1/2025,19/2/2025,CH_WHOLE,NET,2,163.94,Confirmed,FALSE,0,0,163.94,0.02,Wednesday,163.94,0,163.94,81.97,81.97,1.6394
BK_03305,30/10/2025,22/11/2025,CH_OTA_BKG,NET,2,375.4,Checked-Out,FALSE,0.18,0,375.4,0.02,Saturday,457.804878,82.40487805,375.4,228.902439,187.7,3.754
BK_03306,1/12/2026,23/1/2027,CH_OTA_BKG,RACK,1,341.85,Checked-Out,TRUE,0.18,61.533,280.317,0.01,Saturday,341.85,61.533,280.317,341.85,280.317,2.80317
BK_03307,18/4/2026,30/5/2026,CH_OTA_EXP,CORP,3,1338.96,Checked-Out,TRUE,0.15,200.844,1138.116,0.03,Saturday,1338.96,200.844,1138.116,446.32,379.372,11.38116
BK_03308,3/11/2025,26/12/2025,CH_DIRECT,RACK,2,969.2,Confirmed,TRUE,0,0,969.2,0.02,Friday,969.2,0,969.2,484.6,484.6,9.692
BK_03309,13/7/2025,7/10/2025,CH_OTA_BKG,PROMO,2,983.31,Confirmed,TRUE,0.18,176.9958,806.3142,0.02,Tuesday,983.31,176.9958,806.3142,491.655,403.1571,8.063142
BK_03310,28/9/2025,17/10/2025,CH_WHOLE,NET,1,257.33,Checked-Out,FALSE,0,0,257.33,0.01,Friday,257.33,0,257.33,257.33,257.33,2.5733
BK_03311,15/4/2025,19/5/2025,CH_DIRECT,CORP,2,257.49,Checked-Out,TRUE,0,0,257.49,0.02,Monday,257.49,0,257.49,128.745,128.745,2.5749
BK_03312,24/8/2025,8/11/2025,CH_DIRECT,PROMO,1,321.64,Checked-Out,TRUE,0,0,321.64,0.01,Saturday,321.64,0,321.64,321.64,321.64,3.2164
BK_03313,15/2/2025,10/4/2025,CH_WHOLE,NET,2,743.94,Checked-Out,FALSE,0,0,743.94,0.02,Thursday,743.94,0,743.94,371.97,371.97,7.4394
BK_03316,25/4/2025,26/5/2025,CH_DIRECT,NET,1,435.26,Confirmed,FALSE,0,0,435.26,0.01,Monday,435.26,0,435.26,435.26,435.26,4.3526
BK_03317,10/4/2026,15/5/2026,CH_OTA_EXP,RACK,3,1459.47,Checked-Out,TRUE,0.15,218.9205,1240.5495,0.03,Friday,1459.47,218.9205,1240.5495,486.49,413.5165,12.405495
BK_03318,28/7/2026,13/8/2026,CH_OTA_BKG,NET,2,811.55,Confirmed,FALSE,0.18,0,811.55,0.02,Thursday,989.695122,178.145122,811.55,494.847561,405.775,8.1155
BK_03319,27/7/2025,5/9/2025,CH_OTA_EXP,RACK,3,861.71,Checked-Out,TRUE,0.15,129.2565,732.4535,0.03,Friday,861.71,129.2565,732.4535,287.2366667,244.1511667,7.324535
BK_03321,18/10/2025,18/12/2025,CH_WHOLE,RACK,2,239.21,Checked-Out,TRUE,0,0,239.21,0.02,Thursday,239.21,0,239.21,119.605,119.605,2.3921
BK_03322,9/1/2025,28/3/2025,CH_OTA_BKG,RACK,2,322.12,Checked-Out,TRUE,0.18,57.9816,264.1384,0.02,Friday,322.12,57.9816,264.1384,161.06,132.0692,2.641384
BK_03324,20/6/2025,26/6/2025,CH_DIRECT,RACK,3,1307.7,Confirmed,TRUE,0,0,1307.7,0.03,Thursday,1307.7,0,1307.7,435.9,435.9,13.077
BK_03325,29/3/2025,16/6/2025,CH_OTA_BKG,CORP,2,547.93,Confirmed,TRUE,0.18,98.6274,449.3026,0.02,Monday,547.93,98.6274,449.3026,273.965,224.6513,4.493026
BK_03328,16/1/2026,16/2/2026,CH_OTA_BKG,RACK,3,848.23,Checked-Out,TRUE,0.18,152.6814,695.5486,0.03,Monday,848.23,152.6814,695.5486,282.7433333,231.8495333,6.955486
BK_03332,2/11/2025,21/11/2025,CH_OTA_EXP,CORP,1,191.31,Checked-Out,TRUE,0.15,28.6965,162.6135,0.01,Friday,191.31,28.6965,162.6135,191.31,162.6135,1.626135
BK_03333,24/10/2026,19/1/2027,CH_OTA_EXP,PROMO,2,243.73,Checked-Out,TRUE,0.15,36.5595,207.1705,0.02,Tuesday,243.73,36.5595,207.1705,121.865,103.58525,2.071705
BK_03335,12/4/2025,10/7/2025,CH_WHOLE,PROMO,1,279.45,Confirmed,TRUE,0,0,279.45,0.01,Thursday,279.45,0,279.45,279.45,279.45,2.7945
BK_03336,14/7/2026,4/9/2026,CH_WHOLE,PROMO,1,472.39,Confirmed,TRUE,0,0,472.39,0.01,Friday,472.39,0,472.39,472.39,472.39,4.7239
BK_03338,19/5/2025,28/5/2025,CH_DIRECT,PROMO,2,965.09,Checked-Out,TRUE,0,0,965.09,0.02,Wednesday,965.09,0,965.09,482.545,482.545,9.6509
BK_03339,1/2/2025,3/2/2025,CH_DIRECT,NET,2,668.13,Confirmed,FALSE,0,0,668.13,0.02,Monday,668.13,0,668.13,334.065,334.065,6.6813
BK_03340,3/3/2025,16/3/2025,CH_WHOLE,PROMO,1,220.09,Checked-Out,TRUE,0,0,220.09,0.01,Sunday,220.09,0,220.09,220.09,220.09,2.2009
BK_03341,13/1/2025,17/1/2025,CH_WHOLE,PROMO,3,821.46,Confirmed,TRUE,0,0,821.46,0.03,Friday,821.46,0,821.46,273.82,273.82,8.2146
BK_03342,5/2/2025,30/4/2025,CH_WHOLE,PROMO,1,119.28,Confirmed,TRUE,0,0,119.28,0.01,Wednesday,119.28,0,119.28,119.28,119.28,1.1928
BK_03344,26/5/2025,19/6/2025,CH_OTA_BKG,RACK,2,425.62,Checked-Out,TRUE,0.18,76.6116,349.0084,0.02,Thursday,425.62,76.6116,349.0084,212.81,174.5042,3.490084
BK_03345,14/10/2025,6/12/2025,CH_OTA_BKG,NET,1,319.18,Checked-Out,FALSE,0.18,0,319.18,0.01,Saturday,389.2439024,70.06390244,319.18,389.2439024,319.18,3.1918
BK_03347,25/2/2025,16/3/2025,CH_OTA_EXP,CORP,2,879.74,Confirmed,TRUE,0.15,131.961,747.779,0.02,Sunday,879.74,131.961,747.779,439.87,373.8895,7.47779
BK_03348,8/7/2025,24/8/2025,CH_OTA_EXP,RACK,3,740.61,Confirmed,TRUE,0.15,111.0915,629.5185,0.03,Sunday,740.61,111.0915,629.5185,246.87,209.8395,6.295185
BK_03349,17/12/2025,10/1/2026,CH_OTA_EXP,CORP,1,139.6,Checked-Out,TRUE,0.15,20.94,118.66,0.01,Saturday,139.6,20.94,118.66,139.6,118.66,1.1866
BK_03351,4/7/2025,22/8/2025,CH_OTA_BKG,PROMO,3,470.12,Checked-Out,TRUE,0.18,84.6216,385.4984,0.03,Friday,470.12,84.6216,385.4984,156.7066667,128.4994667,3.854984
BK_03353,23/2/2026,6/3/2026,CH_WHOLE,CORP,3,942.06,Checked-Out,TRUE,0,0,942.06,0.03,Friday,942.06,0,942.06,314.02,314.02,9.4206
BK_03354,18/5/2025,22/6/2025,CH_DIRECT,CORP,3,920.46,Confirmed,TRUE,0,0,920.46,0.03,Sunday,920.46,0,920.46,306.82,306.82,9.2046
BK_03355,27/1/2026,1/2/2026,CH_OTA_EXP,RACK,1,321.49,Confirmed,TRUE,0.15,48.2235,273.2665,0.01,Sunday,321.49,48.2235,273.2665,321.49,273.2665,2.732665
BK_03357,21/12/2026,27/1/2027,CH_WHOLE,CORP,2,627.04,Checked-Out,TRUE,0,0,627.04,0.02,Wednesday,627.04,0,627.04,313.52,313.52,6.2704
BK_03358,22/11/2026,15/1/2027,CH_OTA_EXP,PROMO,2,478.67,Confirmed,TRUE,0.15,71.8005,406.8695,0.02,Friday,478.67,71.8005,406.8695,239.335,203.43475,4.068695
BK_03359,10/1/2025,16/3/2025,CH_DIRECT,CORP,2,377.41,Checked-Out,TRUE,0,0,377.41,0.02,Sunday,377.41,0,377.41,188.705,188.705,3.7741
BK_03361,27/9/2026,9/12/2026,CH_OTA_EXP,RACK,2,412.65,Confirmed,TRUE,0.15,61.8975,350.7525,0.02,Wednesday,412.65,61.8975,350.7525,206.325,175.37625,3.507525
BK_03362,18/2/2026,3/5/2026,CH_OTA_EXP,NET,3,1452.05,Checked-Out,FALSE,0.15,0,1452.05,0.03,Sunday,1708.294118,256.2441176,1452.05,569.4313725,484.0166667,14.5205
BK_03363,11/5/2025,6/6/2025,CH_DIRECT,PROMO,2,613.88,Checked-Out,TRUE,0,0,613.88,0.02,Friday,613.88,0,613.88,306.94,306.94,6.1388
BK_03364,24/3/2026,28/4/2026,CH_WHOLE,RACK,3,438.73,Confirmed,TRUE,0,0,438.73,0.03,Tuesday,438.73,0,438.73,146.2433333,146.2433333,4.3873
BK_03365,11/8/2026,18/10/2026,CH_WHOLE,CORP,2,522.62,Confirmed,TRUE,0,0,522.62,0.02,Sunday,522.62,0,522.62,261.31,261.31,5.2262
BK_03367,4/12/2026,23/12/2026,CH_OTA_BKG,CORP,2,161.25,Confirmed,TRUE,0.18,29.025,132.225,0.02,Wednesday,161.25,29.025,132.225,80.625,66.1125,1.32225
BK_03369,12/9/2025,20/10/2025,CH_WHOLE,NET,1,329.37,Checked-Out,FALSE,0,0,329.37,0.01,Monday,329.37,0,329.37,329.37,329.37,3.2937
BK_03370,5/1/2025,6/1/2025,CH_OTA_BKG,RACK,2,260.05,Confirmed,TRUE,0.18,46.809,213.241,0.02,Monday,260.05,46.809,213.241,130.025,106.6205,2.13241
